Timestamp,RPM(rpm),Speed(km/h),CoolantTemp(C),IntakeTemp(C),MAP(kPa),BaroPressure(kPa),BoostPressure(bar),ThrottlePos(%),STFT(%),LTFT(%),MAF(g/s),O2_B1S1(V),O2_B1S2(V),TimingAdvance(deg),Voltage(V),EngineLoad(%),FuelStatus,AmbAirTemp(C),TFT(C)
2026-08-09 14:23:42.816,678.0,0.0,75.0,35.0,16.0,99.0,-0.83,23.53,-21.09,0.78,1.91,0.29,0.73,6.5,11.9,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",,36
2026-08-09 14:23:44.494,667.5,0.0,75.0,35.0,17.0,99.0,-0.82,23.53,-17.19,0.78,1.92,0.08,0.65,3.0,11.9,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:46.190,679.75,0.0,75.0,35.0,17.0,99.0,-0.82,23.53,-16.41,0.78,1.9,0.78,0.16,4.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:47.901,687.0,0.0,75.0,35.0,16.0,99.0,-0.83,23.53,-20.31,0.78,1.89,0.81,0.45,5.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:49.595,666.25,0.0,75.0,35.0,18.0,99.0,-0.81,23.53,-21.09,0.78,1.92,0.09,0.78,4.0,12.0,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:51.291,690.75,0.0,75.0,35.0,16.0,99.0,-0.83,23.53,-16.41,0.78,1.9,0.12,0.28,3.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:52.989,676.75,0.0,75.0,35.0,17.0,99.0,-0.82,23.53,-16.41,0.78,1.9,0.83,,4.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:54.656,678.75,0.0,76.0,35.0,16.0,99.0,-0.83,23.53,-21.09,0.78,1.92,0.1,0.77,7.5,12.0,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:56.347,677.75,0.0,75.0,35.0,18.0,99.0,-0.81,23.53,-17.19,0.78,1.93,0.07,0.47,5.5,12.0,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:58.076,691.5,0.0,76.0,35.0,,99.0,,23.53,-15.62,0.78,1.92,0.56,0.14,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:23:59.752,687.75,0.0,76.0,35.0,16.0,99.0,-0.83,23.53,-15.62,0.78,1.89,0.82,0.3,7.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:01.451,678.5,0.0,76.0,35.0,16.0,99.0,-0.83,23.53,-20.31,0.78,1.91,0.28,0.78,5.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:03.144,678.0,0.0,76.0,35.0,18.0,99.0,-0.81,23.53,-16.41,0.78,1.92,0.09,0.69,4.0,12.0,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:04.841,683.5,0.0,76.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.9,0.69,0.19,3.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:06.537,684.25,0.0,76.0,36.0,17.0,99.0,-0.82,23.53,-14.84,0.78,1.9,0.81,0.38,4.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:08.249,669.0,0.0,76.0,35.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.92,0.1,0.78,6.5,11.9,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:09.942,678.75,0.0,76.0,36.0,17.0,99.0,-0.82,23.53,-15.62,0.78,1.92,0.09,0.6,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:11.639,680.0,0.0,76.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.89,0.82,0.33,4.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:13.334,673.5,0.0,76.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.9,0.7,0.78,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:15.028,676.5,0.0,76.0,36.0,17.0,99.0,-0.82,23.53,-20.31,0.78,1.91,0.09,0.77,3.0,11.8,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:16.725,686.5,0.0,76.0,36.0,16.0,99.0,-0.83,23.53,-15.62,0.78,1.92,0.14,0.25,4.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:18.420,685.0,0.0,76.0,36.0,16.0,99.0,-0.83,23.14,-15.62,0.78,1.86,0.85,0.34,3.0,11.9,16.47,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:20.118,675.0,0.0,76.0,36.0,16.0,99.0,-0.83,23.53,-20.31,0.78,1.9,0.29,0.81,8.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:21.811,683.75,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-20.31,0.78,1.92,0.09,0.71,4.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:23.508,685.0,0.0,77.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.89,0.74,0.2,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:25.204,681.0,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-18.75,0.78,1.89,0.82,0.46,4.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:26.915,673.5,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.91,0.1,0.79,7.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:28.611,677.0,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-15.62,0.78,1.9,0.1,0.64,4.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:30.306,687.75,0.0,77.0,36.0,16.0,99.0,-0.83,23.14,-14.84,0.78,1.88,0.83,0.46,4.5,11.9,16.47,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:32.003,677.5,0.0,77.0,36.0,16.0,99.0,-0.83,23.53,-19.53,0.78,1.9,0.72,0.81,3.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:33.697,672.5,0.0,77.0,36.0,16.0,99.0,-0.83,23.53,-20.31,0.78,1.92,0.09,0.77,4.0,11.9,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:35.394,684.75,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-15.62,0.78,1.91,0.11,0.33,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:37.088,689.0,0.0,77.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.88,0.81,0.3,4.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
